id_cliente,deuda_credito,numero_dependientes,deuda_total,fecha_inicio_negocio,num_productos_financieros,edad,ingreso_aprox,cuota_mensual,dti_total,dti_credito,cuota_dti,dti_total_n,dti_credito_n,cuota_dti_n,edad_n,dependientes_n,productos_n,municipio_residencia_Ciudad de Guatemala,municipio_residencia_Escuintla,municipio_residencia_Mixco,municipio_residencia_Quetzaltenango,municipio_residencia_Villa Nueva,tipo_credito_Abasto,tipo_credito_AdquisiciÃ³n de Equipo,tipo_credito_Nuevo Negocio,tipo_credito_VehÃ­culo,tipo_negocio_AbarroterÃ­a,tipo_negocio_Manufactura,tipo_negocio_Restaurante,tipo_negocio_Salud,tipo_negocio_TecnologÃ­a,nivel_educativo_Bachillerato,nivel_educativo_Postgrado,nivel_educativo_Primaria,nivel_educativo_Secundaria,nivel_educativo_Universidad,estado_civil_Casado,estado_civil_Divorciado,estado_civil_Soltero,estado_civil_Viudo,genero_F,genero_M,genero_O,incumplimiento
8130,52321.5,3,52321.5,2015-05-10,1,42,7500.0,1188.7392747957404,6.97619999906984,6.97619999906984,0.15849856995163222,1.0,1.0,0.10566571330108815,0.3582089552238806,0.3,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
8131,18033.17,0,18033.17,2013-04-18,1,38,7500.0,641.638287856574,2.404422666346077,2.404422666346077,0.08555177170280297,0.8014742221153589,0.8014742221153589,0.05703451446853531,0.29850746268656714,0.0,0.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
8132,42740.84,1,64099.31,2005-03-09,3,19,15000.5,2232.078432833131,4.273144894885294,2.849294356664825,0.14880026883666084,1.0,0.9497647855549416,0.09920017922444056,0.014925373134328358,0.1,0.2857142857142857,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
8133,39048.22,2,63753.78,0,6,20,40000.5,1456.3978111845963,1.59382457715294,0.9761932975593757,0.03640949016007767,0.53127485905098,0.32539776585312524,0.02427299344005178,0.029850746268656716,0.2,0.7142857142857143,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
8134,65554.96,2,186915.63,2013-02-23,3,37,25000.5,928.5661816004202,7.476475670187537,2.622145956975975,0.037141904424442644,1.0,0.874048652325325,0.024761269616295097,0.2835820895522388,0.2,0.2857142857142857,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
8135,28058.98,8,72897.3,0,6,21,7500.0,2166.024481448363,9.719639998704048,3.7411973328345067,0.28880326415460794,1.0,1.0,0.1925355094364053,0.04477611940298507,0.8,0.7142857142857143,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
8136,49539.43,9,122532.96,2020-02-10,8,51,40000.5,7883.5160787781115,3.0632857088520575,1.2384702690906746,0.1970854383965457,1.0,0.41282342303022485,0.1313902922643638,0.4925373134328358,0.9,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
8137,11248.89,8,23199.24,2012-06-29,5,42,15000.5,572.8651529549578,1.5465644477486375,0.7499010032498982,0.038189737203211095,0.5155214825828792,0.2499670010832994,0.02545982480214073,0.3582089552238806,0.8,0.5714285714285714,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
8138,34291.82,6,49786.39,2009-10-01,2,23,62501.25,1246.6499332719202,0.7965663086610817,0.5486581468282848,0.019946000012031347,0.2655221028870272,0.18288604894276161,0.013297333341354231,0.07462686567164178,0.6,0.14285714285714285,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8139,24135.8,2,66835.12,0,6,48,25000.5,1967.8146679809695,2.6733513328664085,0.9654126917075493,0.07871101249584042,0.8911171109554695,0.3218042305691831,0.05247400833056028,0.44776119402985076,0.2,0.7142857142857143,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
8140,75499.67,8,108444.8,2020-01-28,3,18,40000.5,1026.3611030388486,2.711086111355831,1.8874681566008558,0.02565870684149423,0.9036953704519437,0.6291560522002853,0.01710580456099615,0.0,0.8,0.2857142857142857,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
8141,9839.61,4,22513.74,2018-07-24,3,28,25000.5,166.3460542345829,0.9005315893321921,0.3935765284536879,0.0066537090949352696,0.30017719644406404,0.1311921761512293,0.00443580606329018,0.14925373134328357,0.4,0.2857142857142857,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8142,53673.88,3,76930.62,0,8,60,62501.25,4212.620796586782,1.2308653026742526,0.8587649046881659,0.06740058473261544,0.41028843422475086,0.2862549682293886,0.04493372315507696,0.6268656716417911,0.3,1.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
8143,50440.96,9,60790.42,2019-06-06,7,65,15000.5,3835.2968741417912,4.052559581077126,3.36261857915652,0.2556779356612188,1.0,1.0,0.1704519571074792,0.7014925373134329,0.9,0.8571428571428571,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
8144,31770.92,9,46034.09,0,8,26,62501.25,1221.722456379033,0.736530709374028,0.5083245535007967,0.019547168358384607,0.24551023645800932,0.16944151783359893,0.013031445572256405,0.11940298507462686,0.9,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
8145,18462.56,6,50827.78,2004-12-13,5,42,15000.5,244.57245886047735,3.3884057195834534,1.2307963067077234,0.016304287113374425,1.0,0.41026543556924117,0.010869524742249616,0.3582089552238806,0.6,0.5714285714285714,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
8146,12820.25,2,23947.06,0,7,19,40000.5,2094.723448271476,0.5986690166223255,0.32050224371394104,0.05236743161258256,0.1995563388741085,0.10683408123798034,0.03491162107505504,0.014925373134328358,0.2,0.8571428571428571,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
8147,46036.96,4,128661.98,2004-10-24,4,19,7500.0,1069.3115003681507,17.154930664379343,6.138261332514898,0.14257486669674344,1.0,1.0,0.09504991113116229,0.014925373134328358,0.4,0.42857142857142855,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
8148,55116.4,5,126386.02,0,2,31,7500.0,1057.743053366676,16.85146933108647,7.348853332353486,0.14103240709675247,1.0,1.0,0.09402160473116832,0.19402985074626866,0.5,0.14285714285714285,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
8149,107115.64,3,299926.3,2008-03-10,4,40,62501.25,1397.3269844182153,4.798724825426712,1.713815963653306,0.022356784614641443,1.0,0.5712719878844353,0.01490452307642763,0.3283582089552239,0.3,0.42857142857142855,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
8150,41356.82,3,115711.81,2011-02-14,5,27,62501.25,1026.5140901663235,1.8513519329317196,0.6616958860716914,0.016423896964459103,0.6171173109772399,0.22056529535723046,0.010949264642972736,0.13432835820895522,0.3,0.5714285714285714,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
8151,64563.02,7,165343.86,2000-05-06,8,61,40000.5,1123.023292666543,4.1335448305862785,1.6140553242680953,0.0280752313755695,1.0,0.5380184414226984,0.018716820917046333,0.6417910447761194,0.7,1.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
8152,13302.74,3,23839.57,2013-04-08,7,18,15000.5,224.89285416967203,1.589251691504333,0.8868197726151248,0.014992357198405365,0.5297505638347777,0.29560659087170826,0.00999490479893691,0.0,0.3,0.8571428571428571,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
8153,17978.98,4,35447.62,0,6,23,25000.5,244.41060472822423,1.4178764424144368,0.7191448170748926,0.009776228664164636,0.47262548080481226,0.2397149390249642,0.006517485776109757,0.07462686567164178,0.4,0.7142857142857143,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
8154,48977.67,5,116216.94,2020-10-23,2,61,40000.5,2494.254215934837,2.905387182587583,1.2244264446388313,0.06235557595211263,0.968462394195861,0.40814214821294376,0.04157038396807509,0.6417910447761194,0.5,0.14285714285714285,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
8155,9174.1,2,15090.76,2003-07-22,2,50,40000.5,129.9484127472469,0.3772642841870161,0.22934963312385223,0.003248669710228578,0.12575476139567202,0.07644987770795074,0.0021657798068190517,0.47761194029850745,0.2,0.14285714285714285,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8156,44447.46,6,112798.7,2015-04-21,8,62,7500.0,7132.717309661081,15.039826664661355,5.926327999209822,0.9510289744946736,1.0,1.0,0.6340193163297824,0.6567164179104478,0.6,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
8157,87574.21,9,179098.75,2021-04-12,4,57,15000.5,1480.5083350765792,11.939518681914635,5.838086063408681,0.09869726575633359,1.0,1.0,0.06579817717088905,0.582089552238806,0.9,0.42857142857142855,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
8158,16121.49,1,18666.11,2008-09-08,8,56,25000.5,280.42067138063675,0.7466294673807872,0.6448467030401454,0.011216602522726351,0.24887648912692906,0.2149489010133818,0.007477735015150901,0.5671641791044776,0.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
8159,58616.25,4,150937.68,2022-08-20,8,53,7500.0,2130.943636919115,20.12502399731666,7.815499998957933,0.28412581821799854,1.0,1.0,0.18941721214533236,0.5223880597014925,0.4,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
8160,9766.28,2,26588.65,2005-09-12,2,32,7500.0,1595.730270826914,3.545153332860646,1.302170666493044,0.21276403608188665,1.0,0.4340568888310146,0.14184269072125777,0.208955223880597,0.2,0.14285714285714285,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
8161,52227.0,0,106694.34,2023-08-10,7,62,40000.5,2807.166733402133,2.667325158368837,1.305658679233868,0.07017829110466006,0.8891083861229457,0.4352195597446227,0.04678552740310671,0.6567164179104478,0.0,0.8571428571428571,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
8162,30009.12,0,88377.01,2019-08-23,5,20,15000.5,4858.233867661348,5.891604279464577,2.0005413151561253,0.3238714621070949,1.0,0.6668471050520418,0.21591430807139658,0.029850746268656716,0.0,0.5714285714285714,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
8163,50101.5,5,84187.42,0,5,46,25000.5,1926.6083557492416,3.3674294512762772,2.0040199195214488,0.07706279297102774,1.0,0.6680066398404829,0.05137519531401849,0.417910447761194,0.5,0.5714285714285714,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
8164,44188.69,2,78511.96,2014-03-29,4,19,15000.5,7091.192089885472,5.233956201111033,2.945814472654524,0.47273038161479564,1.0,0.9819381575515079,0.3151535877431971,0.014925373134328358,0.2,0.42857142857142855,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
8165,15651.53,9,35302.26,2002-04-09,4,19,40000.5,556.8971227926083,0.8825454681595845,0.3912833589482311,0.013922254041291635,0.2941818227198615,0.13042778631607702,0.009281502694194423,0.014925373134328358,0.9,0.42857142857142855,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
8166,52667.5,7,90231.17,2022-11-27,6,47,7500.0,1914.6817729497016,12.030822665062557,7.022333332397022,0.2552909030259214,1.0,1.0,0.17019393535061425,0.43283582089552236,0.7,0.7142857142857143,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
8167,35987.52,9,73314.92,0,8,21,25000.5,5880.066058879976,2.9325381491197158,1.439472010502211,0.23519793838702335,0.9775127163732386,0.479824003500737,0.1567986255913489,0.04477611940298507,0.9,1.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
8168,58681.4,1,160017.14,0,8,42,15000.5,2087.9435094635537,10.667453750830477,3.911962934308059,0.13919159423514962,1.0,1.0,0.09279439615676642,0.3582089552238806,0.1,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
8169,52765.28,6,52765.28,2007-12-31,1,58,62501.25,717.3042180925546,0.8442275954345836,0.8442275954345836,0.011476637956538117,0.2814091984781945,0.2814091984781945,0.007651091971025412,0.5970149253731343,0.6,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
8170,20068.64,9,27420.95,0,5,36,40000.5,1022.0225204588347,0.685515181043099,0.5017097286158495,0.025550243632786702,0.22850506034769968,0.16723657620528318,0.017033495755191135,0.26865671641791045,0.9,0.5714285714285714,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8171,28760.15,3,53648.49,2005-11-29,7,22,40000.5,2344.84200282483,1.3411954850229073,0.7189947625474933,0.058620317315188804,0.44706516167430244,0.23966492084916444,0.039080211543459205,0.05970149253731343,0.3,0.8571428571428571,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
8172,23329.52,3,47788.18,0,6,58,62501.25,3712.5706035589656,0.7645955880760049,0.3732648546969338,0.05939994165715991,0.254865196025335,0.12442161823231128,0.03959996110477327,0.5970149253731343,0.3,0.7142857142857143,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
8173,16082.06,8,43873.37,2003-11-24,7,60,25000.5,266.6174627081432,1.7548997019357653,0.6432695345835775,0.010664485218194785,0.5849665673119218,0.21442317819452583,0.007109656812129856,0.6268656716417911,0.8,0.8571428571428571,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
8174,66793.17,10,187048.93,2008-06-24,3,20,40000.5,1161.8149028302887,4.676164797823123,1.6698083773535377,0.029045009507412248,1.0,0.5566027924511793,0.019363339671608165,0.029850746268656716,1.0,0.2857142857142857,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
8175,26308.15,9,26308.15,2011-11-25,1,36,7500.0,2102.6403169365312,3.507753332865633,3.507753332865633,0.2803520422208239,1.0,1.0,0.18690136148054926,0.26865671641791045,0.9,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1
8176,29161.27,10,29161.27,2020-08-23,1,48,25000.5,2377.5457730176604,1.166427471403915,1.166427471403915,0.09509992891832406,0.3888091571346383,0.3888091571346383,0.06339995261221604,0.44776119402985076,1.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
8177,18247.25,1,39833.07,2023-06-28,4,18,40000.5,248.057601010463,0.995814302296326,0.4561755477942482,0.00620136250807519,0.331938100765442,0.15205851593141606,0.004134241672050127,0.0,0.1,0.42857142857142855,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
8178,16723.25,6,37563.17,2017-02-06,8,26,7500.0,320.93715637227365,5.008422665998877,2.2297666663693643,0.042791620843930935,1.0,0.7432555554564547,0.02852774722928729,0.11940298507462686,0.6,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
8179,50960.1,5,121219.66,2009-05-11,8,44,40000.5,977.979252741256,3.030453619253998,1.2739865751359611,0.02444917570322388,1.0,0.42466219171198705,0.01629945046881592,0.3880597014925373,0.5,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
8180,20499.4,4,49854.11,2012-10-20,8,37,40000.5,3349.4342734199213,1.2463371707542072,0.512478594004763,0.08373481014827781,0.41544572358473575,0.1708261980015877,0.055823206765518545,0.2835820895522388,0.4,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8181,8036.29,1,18714.96,2001-06-01,3,62,25000.5,611.0420341097723,0.7485834283014906,0.3214451710837205,0.024441192539562454,0.2495278094338302,0.10714839036124017,0.016294128359708303,0.6567164179104478,0.1,0.2857142857142857,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8182,49094.72,9,79247.67,2008-12-24,2,36,25000.5,7878.487238259943,3.169843403005146,1.9637495249309513,0.31513318685405534,1.0,0.6545831749769838,0.21008879123603688,0.26865671641791045,0.9,0.14285714285714285,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
8183,58792.01,10,125803.63,2005-09-29,5,46,7500.0,993.9234938584311,16.773817331096826,7.838934665621475,0.13252313249678774,1.0,1.0,0.08834875499785849,0.417910447761194,1.0,0.5714285714285714,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
8184,24364.18,3,24364.18,0,1,46,62501.25,322.7508758654956,0.38981908361209067,0.38981908361209067,0.005163910735550596,0.12993969453736356,0.12993969453736356,0.0034426071570337305,0.417910447761194,0.3,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
8185,9810.82,10,20984.15,2008-12-07,3,57,7500.0,1574.3943564583842,2.797886666293615,1.3081093331589186,0.20991924749979532,0.9326288887645383,0.43603644438630623,0.13994616499986354,0.582089552238806,1.0,0.2857142857142857,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
8186,42579.87,4,42579.87,2012-12-11,1,59,62501.25,6957.202262976623,0.6812642947032057,0.6812642947032057,0.11131300994564605,0.2270880982344019,0.2270880982344019,0.07420867329709736,0.6119402985074627,0.4,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
8187,89226.0,9,264683.4,2003-12-07,5,57,25000.5,1479.2389611527867,10.587124257091373,3.5689686204848314,0.05916837507624321,1.0,1.0,0.03944558338416214,0.582089552238806,0.9,0.5714285714285714,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
8188,27705.64,6,34450.74,2004-03-25,6,33,25000.5,4570.9069564556985,1.3780020399040818,1.1082034358869541,0.18283262159848265,0.4593340133013606,0.3694011452956514,0.12188841439898844,0.22388059701492538,0.6,0.7142857142857143,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
8189,50434.42,2,134917.29,0,8,46,62501.25,8025.9419694373,2.158633467296116,0.8069345812954631,0.12841250325887701,0.7195444890987054,0.26897819376515436,0.08560833550591801,0.417910447761194,0.2,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8190,45050.28,6,45050.28,2012-09-13,1,55,15000.5,638.1235422767717,3.0032518914034028,3.0032518914034028,0.04254015147723286,1.0,1.0,0.028360100984821907,0.5522388059701493,0.6,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
8191,25349.28,7,29795.43,2013-11-30,6,43,15000.5,486.4800091037668,1.9862957900079132,1.6898956700316725,0.032430919574103254,0.6620985966693044,0.5632985566772242,0.02162061304940217,0.373134328358209,0.7,0.7142857142857143,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
8192,39762.36,2,84288.76,2016-07-31,3,62,15000.5,1943.058293906151,5.619063364179922,2.650735641968552,0.12953290182171381,1.0,0.8835785473228507,0.08635526788114255,0.6567164179104478,0.2,0.2857142857142857,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
8193,30225.79,5,89781.35,2023-12-08,7,30,25000.5,787.7340798710566,3.5911821762128286,1.2090074198032437,0.031508733018921535,1.0,0.4030024732677479,0.021005822012614358,0.1791044776119403,0.5,0.8571428571428571,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8194,50417.69,0,135792.35,2022-05-07,3,36,7500.0,761.1551684825861,18.105646664252582,6.7223586657703525,0.10148735578414649,1.0,1.0,0.067658237189431,0.26865671641791045,0.0,0.2857142857142857,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
8195,31538.06,5,42827.74,2021-11-30,6,21,15000.5,417.782847118128,2.8550874968930975,2.1024672509514706,0.027851261430637427,0.9516958322976992,0.7008224169838235,0.01856750762042495,0.04477611940298507,0.5,0.7142857142857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
8196,24966.79,0,53169.82,2008-08-07,3,21,15000.5,376.92326420229847,3.5445365152131902,1.6643971866494853,0.02512738003247699,1.0,0.5547990622164951,0.016751586688317995,0.04477611940298507,0.0,0.2857142857142857,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
8197,15103.09,9,18828.14,2015-10-25,8,62,25000.5,788.7368386334658,0.7531105377591204,0.6041115177454807,0.03154884256722534,0.2510368459197068,0.20137050591516023,0.021032561711483558,0.6567164179104478,0.9,1.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8198,21681.95,4,34948.86,0,2,18,40000.5,833.7599110948886,0.8737105785959248,0.5420419744617682,0.020843737230135745,0.2912368595319749,0.18068065815392273,0.013895824820090497,0.0,0.4,0.14285714285714285,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
8199,49739.28,4,148377.45,2000-07-06,4,46,15000.5,8052.38776814746,9.89150028266448,3.315841471729886,0.5368079575754576,1.0,1.0,0.35787197171697177,0.417910447761194,0.4,0.42857142857142855,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
8200,56673.86,4,91499.02,2010-11-24,6,54,62501.25,1316.3772323587075,1.4639550408757593,0.9067636247129975,0.02106161448511263,0.4879850136252531,0.3022545415709992,0.01404107632340842,0.5373134328358209,0.4,0.7142857142857143,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
8201,74029.07,4,192861.72,2007-01-12,2,24,15000.5,1251.51742401006,12.857019431828471,4.935106829443345,0.08343171387131285,1.0,1.0,0.05562114258087523,0.08955223880597014,0.4,0.14285714285714285,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
8202,86435.48,3,199614.02,0,2,25,15000.5,1145.0057779845054,13.307157760520838,5.762173260507171,0.07633117415473979,1.0,1.0,0.0508874494364932,0.1044776119402985,0.3,0.14285714285714285,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
8203,50874.89,2,99698.84,2006-06-29,4,31,15000.5,2734.4915326449477,6.646367787297332,3.391546281564511,0.18229335905220856,1.0,1.0,0.1215289060348057,0.19402985074626866,0.2,0.42857142857142855,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
8204,58046.74,3,166152.74,0,7,56,62501.25,757.2215836944512,2.658390672144023,0.9287292653998322,0.012115303032856716,0.8861302240480077,0.3095764217999441,0.008076868688571144,0.5671641791044776,0.3,0.8571428571428571,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
8205,44195.93,4,107312.59,0,2,33,7500.0,7154.963282062646,14.308345331425553,5.892790665880961,0.9539951041478201,1.0,1.0,0.6359967360985467,0.22388059701492538,0.4,0.14285714285714285,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
8206,26345.75,5,53212.65,0,2,33,62501.25,4346.551116410885,0.8513853722789323,0.4215235695218652,0.0695434269929216,0.2837951240929774,0.1405078565072884,0.04636228466194773,0.22388059701492538,0.5,0.14285714285714285,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
8207,34691.47,4,101302.86,0,6,42,15000.5,1695.260253951134,6.753298889586794,2.31268757692659,0.11301358313643681,1.0,0.77089585897553,0.07534238875762454,0.3582089552238806,0.4,0.7142857142857143,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
8208,74849.01,7,213488.64,2005-07-08,4,53,40000.5,1017.5157691334393,5.3371492855005025,1.8712018599299707,0.02543757625799682,1.0,0.6237339533099903,0.016958384171997878,0.5223880597014925,0.7,0.42857142857142855,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
8209,14661.32,3,38310.38,0,7,55,40000.5,1114.779162734591,0.9577475281319546,0.36652841838560696,0.02786913070353425,0.3192491760439849,0.12217613946186899,0.018579420469022834,0.5522388059701493,0.3,0.8571428571428571,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
8210,9205.38,4,19711.18,2000-12-22,6,23,40000.5,699.9340260964091,0.4927733403209267,0.23013162334895482,0.017498131925323707,0.16425778010697556,0.07671054111631827,0.011665421283549138,0.07462686567164178,0.4,0.7142857142857143,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
8211,54464.08,9,142113.82,2020-03-18,5,45,15000.5,2773.656962659341,9.473938868072802,3.6308176391699734,0.18490430068827282,1.0,1.0,0.12326953379218188,0.40298507462686567,0.9,0.5714285714285714,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
8212,8051.8,8,9659.5,2001-06-04,6,24,62501.25,401.12318796145314,0.15454890901934684,0.1288262234734693,0.006417842650427556,0.051516303006448945,0.04294207449115644,0.004278561766951705,0.08955223880597014,0.8,0.7142857142857143,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
